AAR,STATKODE,BYDEL,Total,Percentage,COUNTRY,DISTRICT
2006.0,0.0,10.0,5252.0,0.107996956674,Foreign Nations,Amager Vest
2006.0,0.0,99.0,1285.0,0.370423753243,Foreign Nations,Udenfor inddeling
2006.0,5100.0,0.0,444632.0,0.887209223439,Danmark,All Districts
2006.0,5100.0,1.0,40027.0,0.894898050438,Danmark,Indre By
2006.0,5100.0,2.0,61710.0,0.916244747665,Danmark,Østerbro
2006.0,5100.0,3.0,61333.0,0.854231953091,Danmark,Nørrebro
2006.0,5100.0,4.0,43605.0,0.866846907739,Danmark,Vesterbro/Kgs. Enghave
2006.0,5100.0,5.0,41172.0,0.902934339225,Danmark,Valby
2006.0,5100.0,6.0,33854.0,0.936797830538,Danmark,Vanløse
2006.0,5100.0,7.0,34767.0,0.877090743964,Danmark,Brønshøj-Husum
2006.0,5100.0,8.0,38944.0,0.865980298415,Danmark,Bispebjerg
2006.0,5100.0,9.0,43657.0,0.899569347427,Danmark,Amager Øst
2006.0,5100.0,10.0,43379.0,0.892003043326,Danmark,Amager Vest
2006.0,5100.0,99.0,2184.0,0.629576246757,Danmark,Udenfor inddeling
2007.0,0.0,0.0,58385.0,0.115912479477,Foreign Nations,All Districts
2007.0,0.0,1.0,5069.0,0.111590533847,Foreign Nations,Indre By
2007.0,0.0,2.0,6139.0,0.0911777810783,Foreign Nations,Østerbro
2007.0,0.0,3.0,10407.0,0.145930028746,Foreign Nations,Nørrebro
2007.0,0.0,4.0,6872.0,0.134840279413,Foreign Nations,Vesterbro/Kgs. Enghave
2007.0,0.0,5.0,4536.0,0.100349542056,Foreign Nations,Valby
2007.0,0.0,6.0,2305.0,0.0644124633226,Foreign Nations,Vanløse
2007.0,0.0,7.0,5085.0,0.128900605846,Foreign Nations,Brønshøj-Husum
2007.0,0.0,8.0,6291.0,0.138127127017,Foreign Nations,Bispebjerg
2007.0,0.0,9.0,4961.0,0.102434391196,Foreign Nations,Amager Øst
2007.0,0.0,10.0,5623.0,0.110041292393,Foreign Nations,Amager Vest
2007.0,0.0,99.0,1097.0,0.347812301839,Foreign Nations,Udenfor inddeling
2007.0,5100.0,0.0,445314.0,0.884087520523,Danmark,All Districts
2007.0,5100.0,1.0,40356.0,0.888409466153,Danmark,Indre By
2007.0,5100.0,2.0,61191.0,0.908822218922,Danmark,Østerbro
2007.0,5100.0,3.0,60908.0,0.854069971254,Danmark,Nørrebro
2007.0,5100.0,4.0,44092.0,0.865159720587,Danmark,Vesterbro/Kgs. Enghave
2007.0,5100.0,5.0,40666.0,0.899650457944,Danmark,Valby
2007.0,5100.0,6.0,33480.0,0.935587536677,Danmark,Vanløse
2007.0,5100.0,7.0,34364.0,0.871099394154,Danmark,Brønshøj-Husum
2007.0,5100.0,8.0,39254.0,0.861872872983,Danmark,Bispebjerg
2007.0,5100.0,9.0,43470.0,0.897565608804,Danmark,Amager Øst
2007.0,5100.0,10.0,45476.0,0.889958707607,Danmark,Amager Vest
2007.0,5100.0,99.0,2057.0,0.652187698161,Danmark,Udenfor inddeling
2008.0,0.0,0.0,62705.0,0.122984499697,Foreign Nations,All Districts
2008.0,0.0,1.0,5337.0,0.116875437982,Foreign Nations,Indre By
2008.0,0.0,2.0,6693.0,0.098478606321,Foreign Nations,Østerbro
2008.0,0.0,3.0,10767.0,0.150461151481,Foreign Nations,Nørrebro
2008.0,0.0,4.0,7179.0,0.139490148836,Foreign Nations,Vesterbro/Kgs. Enghave
2008.0,0.0,5.0,4754.0,0.104557051113,Foreign Nations,Valby
2008.0,0.0,6.0,2524.0,0.0703259960992,Foreign Nations,Vanløse
2008.0,0.0,7.0,5412.0,0.137315099079,Foreign Nations,Brønshøj-Husum
2008.0,0.0,8.0,6761.0,0.145739475329,Foreign Nations,Bispebjerg
2008.0,0.0,9.0,5354.0,0.109535792467,Foreign Nations,Amager Øst
2008.0,0.0,10.0,6306.0,0.118173981485,Foreign Nations,Amager Vest
2008.0,0.0,99.0,1618.0,0.425341745531,Foreign Nations,Udenfor inddeling
2008.0,5100.0,0.0,447156.0,0.877015500303,Danmark,All Districts
2008.0,5100.0,1.0,40327.0,0.883124562018,Danmark,Indre By
2008.0,5100.0,2.0,61271.0,0.901521393679,Danmark,Østerbro
2008.0,5100.0,3.0,60793.0,0.849538848519,Danmark,Nørrebro
2008.0,5100.0,4.0,44287.0,0.860509851164,Danmark,Vesterbro/Kgs. Enghave
2008.0,5100.0,5.0,40714.0,0.895442948887,Danmark,Valby
2008.0,5100.0,6.0,33366.0,0.929674003901,Danmark,Vanløse
2008.0,5100.0,7.0,34001.0,0.862684900921,Danmark,Brønshøj-Husum
2008.0,5100.0,8.0,39630.0,0.854260524671,Danmark,Bispebjerg
2008.0,5100.0,9.0,43525.0,0.890464207533,Danmark,Amager Øst
2008.0,5100.0,10.0,47056.0,0.881826018515,Danmark,Amager Vest
2008.0,5100.0,99.0,2186.0,0.574658254469,Danmark,Udenfor inddeling
2009.0,0.0,0.0,67557.0,0.130274560622,Foreign Nations,All Districts
2009.0,0.0,1.0,5830.0,0.125633013684,Foreign Nations,Indre By
2009.0,0.0,2.0,7252.0,0.105454492577,Foreign Nations,Østerbro
2009.0,0.0,3.0,11048.0,0.15367709449,Foreign Nations,Nørrebro
2009.0,0.0,4.0,7746.0,0.145189406009,Foreign Nations,Vesterbro/Kgs. Enghave
2009.0,0.0,5.0,5153.0,0.111135074514,Foreign Nations,Valby
2009.0,0.0,6.0,2683.0,0.0742904610273,Foreign Nations,Vanløse
2009.0,0.0,7.0,5768.0,0.145700717389,Foreign Nations,Brønshøj-Husum
2009.0,0.0,8.0,7274.0,0.154113434607,Foreign Nations,Bispebjerg
2009.0,0.0,9.0,5724.0,0.1151594407,Foreign Nations,Amager Øst
2009.0,0.0,10.0,7098.0,0.128862423296,Foreign Nations,Amager Vest
2009.0,0.0,99.0,1981.0,0.482935153584,Foreign Nations,Udenfor inddeling
2009.0,5100.0,0.0,451017.0,0.869725439378,Danmark,All Districts
2009.0,5100.0,1.0,40575.0,0.874366986316,Danmark,Indre By
2009.0,5100.0,2.0,61517.0,0.894545507423,Danmark,Østerbro
2009.0,5100.0,3.0,60843.0,0.84632290551,Danmark,Nørrebro
2009.0,5100.0,4.0,45605.0,0.854810593991,Danmark,Vesterbro/Kgs. Enghave
2009.0,5100.0,5.0,41214.0,0.888864925486,Danmark,Valby
2009.0,5100.0,6.0,33432.0,0.925709538973,Danmark,Vanløse
2009.0,5100.0,7.0,33820.0,0.854299282611,Danmark,Brønshøj-Husum
2009.0,5100.0,8.0,39925.0,0.845886565393,Danmark,Bispebjerg
2009.0,5100.0,9.0,43981.0,0.8848405593,Danmark,Amager Øst
2009.0,5100.0,10.0,47984.0,0.871137576704,Danmark,Amager Vest
2009.0,5100.0,99.0,2121.0,0.517064846416,Danmark,Udenfor inddeling
2010.0,0.0,0.0,70693.0,0.133835534486,Foreign Nations,All Districts
2010.0,0.0,1.0,6164.0,0.129754762657,Foreign Nations,Indre By
2010.0,0.0,2.0,7577.0,0.108318680219,Foreign Nations,Østerbro
2010.0,0.0,3.0,11064.0,0.151796616681,Foreign Nations,Nørrebro
2010.0,0.0,4.0,8175.0,0.147789930399,Foreign Nations,Vesterbro/Kgs. Enghave
2010.0,0.0,5.0,5325.0,0.113042924468,Foreign Nations,Valby
2010.0,0.0,6.0,2891.0,0.0790387401919,Foreign Nations,Vanløse
2010.0,0.0,7.0,6152.0,0.154460317859,Foreign Nations,Brønshøj-Husum
2010.0,0.0,8.0,7709.0,0.160664415823,Foreign Nations,Bispebjerg
2010.0,0.0,9.0,6025.0,0.119890953954,Foreign Nations,Amager Øst
2010.0,0.0,10.0,7435.0,0.131588262362,Foreign Nations,Amager Vest
2010.0,0.0,99.0,2176.0,0.506046511628,Foreign Nations,Udenfor inddeling
2010.0,5100.0,0.0,457515.0,0.866164465514,Danmark,All Districts
2010.0,5100.0,1.0,41341.0,0.870245237343,Danmark,Indre By
2010.0,5100.0,2.0,62374.0,0.891681319781,Danmark,Østerbro
2010.0,5100.0,3.0,61823.0,0.848203383319,Danmark,Nørrebro
2010.0,5100.0,4.0,47140.0,0.852210069601,Danmark,Vesterbro/Kgs. Enghave
2010.0,5100.0,5.0,41781.0,0.886957075532,Danmark,Valby
2010.0,5100.0,6.0,33686.0,0.920961259808,Danmark,Vanløse
2010.0,5100.0,7.0,33677.0,0.845539682141,Danmark,Brønshøj-Husum
2010.0,5100.0,8.0,40273.0,0.839335584177,Danmark,Bispebjerg
2010.0,5100.0,9.0,44229.0,0.880109046046,Danmark,Amager Øst
2010.0,5100.0,10.0,49067.0,0.868411737638,Danmark,Amager Vest
2010.0,5100.0,99.0,2124.0,0.493953488372,Danmark,Udenfor inddeling
2011.0,0.0,0.0,75397.0,0.139742596499,Foreign Nations,All Districts
2011.0,0.0,1.0,6538.0,0.134831924108,Foreign Nations,Indre By
2011.0,0.0,2.0,8114.0,0.114381572641,Foreign Nations,Østerbro
2011.0,0.0,3.0,11382.0,0.153543147756,Foreign Nations,Nørrebro
2011.0,0.0,4.0,8554.0,0.149676290464,Foreign Nations,Vesterbro/Kgs. Enghave
2011.0,0.0,5.0,5752.0,0.12023662702,Foreign Nations,Valby
2011.0,0.0,6.0,3018.0,0.0813148322781,Foreign Nations,Vanløse
2011.0,0.0,7.0,6895.0,0.170284754637,Foreign Nations,Brønshøj-Husum
2011.0,0.0,8.0,8515.0,0.172501114217,Foreign Nations,Bispebjerg
2011.0,0.0,9.0,6210.0,0.122003929273,Foreign Nations,Amager Øst
2011.0,0.0,10.0,7792.0,0.13394299859,Foreign Nations,Amager Vest
2011.0,0.0,99.0,2627.0,0.530278562778,Foreign Nations,Udenfor inddeling
2011.0,5100.0,0.0,464145.0,0.860257403501,Danmark,All Districts
2011.0,5100.0,1.0,41952.0,0.865168075892,Danmark,Indre By
2011.0,5100.0,2.0,62824.0,0.885618427359,Danmark,Østerbro
2011.0,5100.0,3.0,62747.0,0.846456852244,Danmark,Nørrebro
2011.0,5100.0,4.0,48596.0,0.850323709536,Danmark,Vesterbro/Kgs. Enghave
2011.0,5100.0,5.0,42087.0,0.87976337298,Danmark,Valby
2011.0,5100.0,6.0,34097.0,0.918685167722,Danmark,Vanløse
2011.0,5100.0,7.0,33596.0,0.829715245363,Danmark,Brønshøj-Husum
2011.0,5100.0,8.0,40847.0,0.827498885783,Danmark,Bispebjerg
2011.0,5100.0,9.0,44690.0,0.877996070727,Danmark,Amager Øst
2011.0,5100.0,10.0,50382.0,0.86605700141,Danmark,Amager Vest
2011.0,5100.0,99.0,2327.0,0.469721437222,Danmark,Udenfor inddeling
2012.0,0.0,0.0,76769.0,0.139821509881,Foreign Nations,All Districts
2012.0,0.0,1.0,6826.0,0.13722809698,Foreign Nations,Indre By
2012.0,0.0,2.0,8585.0,0.118577348066,Foreign Nations,Østerbro
2012.0,0.0,3.0,11349.0,0.150563169136,Foreign Nations,Nørrebro
2012.0,0.0,4.0,8740.0,0.149629350636,Foreign Nations,Vesterbro/Kgs. Enghave
2012.0,0.0,5.0,5856.0,0.120313109938,Foreign Nations,Valby
2012.0,0.0,6.0,3268.0,0.0862473938402,Foreign Nations,Vanløse
2012.0,0.0,7.0,7543.0,0.182458092451,Foreign Nations,Brønshøj-Husum
2012.0,0.0,8.0,9041.0,0.178926952839,Foreign Nations,Bispebjerg
2012.0,0.0,9.0,6339.0,0.122987078499,Foreign Nations,Amager Øst
2012.0,0.0,10.0,8025.0,0.134359094562,Foreign Nations,Amager Vest
2012.0,0.0,99.0,1197.0,0.350409836066,Foreign Nations,Udenfor inddeling
2012.0,5100.0,0.0,472281.0,0.860178490119,Danmark,All Districts
2012.0,5100.0,1.0,42916.0,0.86277190302,Danmark,Indre By
2012.0,5100.0,2.0,63815.0,0.881422651934,Danmark,Østerbro
2012.0,5100.0,3.0,64028.0,0.849436830864,Danmark,Nørrebro
2012.0,5100.0,4.0,49671.0,0.850370649364,Danmark,Vesterbro/Kgs. Enghave
2012.0,5100.0,5.0,42817.0,0.879686890062,Danmark,Valby
2012.0,5100.0,6.0,34623.0,0.91375260616,Danmark,Vanløse
2012.0,5100.0,7.0,33798.0,0.817541907549,Danmark,Brønshøj-Husum
2012.0,5100.0,8.0,41488.0,0.821073047161,Danmark,Bispebjerg
2012.0,5100.0,9.0,45203.0,0.877012921501,Danmark,Amager Øst
2012.0,5100.0,10.0,51703.0,0.865640905438,Danmark,Amager Vest
2012.0,5100.0,99.0,2219.0,0.649590163934,Danmark,Udenfor inddeling
2013.0,0.0,0.0,79191.0,0.141554054054,Foreign Nations,All Districts
2013.0,0.0,1.0,6935.0,0.137253349694,Foreign Nations,Indre By
2013.0,0.0,2.0,8657.0,0.117962064643,Foreign Nations,Østerbro
2013.0,0.0,3.0,11545.0,0.150790851978,Foreign Nations,Nørrebro
2013.0,0.0,4.0,8882.0,0.150005911064,Foreign Nations,Vesterbro/Kgs. Enghave
2013.0,0.0,5.0,6101.0,0.122865313356,Foreign Nations,Valby
2013.0,0.0,6.0,3407.0,0.0882436737548,Foreign Nations,Vanløse
2013.0,0.0,7.0,8110.0,0.191820998605,Foreign Nations,Brønshøj-Husum
2013.0,0.0,8.0,9526.0,0.185013983841,Foreign Nations,Bispebjerg
2013.0,0.0,9.0,6440.0,0.12276955925,Foreign Nations,Amager Øst
2013.0,0.0,10.0,8386.0,0.13600830387,Foreign Nations,Amager Vest
2013.0,0.0,99.0,1202.0,0.333425797503,Foreign Nations,Udenfor inddeling
2013.0,5100.0,0.0,480249.0,0.858445945946,Danmark,All Districts
2013.0,5100.0,1.0,43592.0,0.862746650306,Danmark,Indre By
2013.0,5100.0,2.0,64731.0,0.882037935357,Danmark,Østerbro
2013.0,5100.0,3.0,65018.0,0.849209148022,Danmark,Nørrebro
2013.0,5100.0,4.0,50329.0,0.849994088936,Danmark,Vesterbro/Kgs. Enghave
2013.0,5100.0,5.0,43555.0,0.877134686644,Danmark,Valby
2013.0,5100.0,6.0,35202.0,0.911756326245,Danmark,Vanløse
2013.0,5100.0,7.0,34169.0,0.808179001395,Danmark,Brønshøj-Husum
2013.0,5100.0,8.0,41962.0,0.814986016159,Danmark,Bispebjerg
2013.0,5100.0,9.0,46016.0,0.87723044075,Danmark,Amager Øst
2013.0,5100.0,10.0,53272.0,0.86399169613,Danmark,Amager Vest
2013.0,5100.0,99.0,2403.0,0.666574202497,Danmark,Udenfor inddeling
2014.0,0.0,0.0,83898.0,0.147145072013,Foreign Nations,All Districts
2014.0,0.0,1.0,7426.0,0.144407280647,Foreign Nations,Indre By
2014.0,0.0,2.0,9147.0,0.122743924531,Foreign Nations,Østerbro
2014.0,0.0,3.0,11858.0,0.152402740113,Foreign Nations,Nørrebro
2014.0,0.0,4.0,9283.0,0.153875480705,Foreign Nations,Vesterbro/Kgs. Enghave
2014.0,0.0,5.0,6503.0,0.127657486111,Foreign Nations,Valby
2014.0,0.0,6.0,3685.0,0.0939715407763,Foreign Nations,Vanløse
2014.0,0.0,7.0,8874.0,0.20610367893,Foreign Nations,Brønshøj-Husum
2014.0,0.0,8.0,10268.0,0.195584677803,Foreign Nations,Bispebjerg
2014.0,0.0,9.0,6646.0,0.124636648351,Foreign Nations,Amager Øst
2014.0,0.0,10.0,9041.0,0.142425053955,Foreign Nations,Amager Vest
2014.0,0.0,99.0,1167.0,0.325977653631,Foreign Nations,Udenfor inddeling
2014.0,5100.0,0.0,486274.0,0.852854927987,Danmark,All Districts
2014.0,5100.0,1.0,43998.0,0.855592719353,Danmark,Indre By
2014.0,5100.0,2.0,65374.0,0.877256075469,Danmark,Østerbro
2014.0,5100.0,3.0,65949.0,0.847597259887,Danmark,Nørrebro
2014.0,5100.0,4.0,51045.0,0.846124519295,Danmark,Vesterbro/Kgs. Enghave
2014.0,5100.0,5.0,44438.0,0.872342513889,Danmark,Valby
2014.0,5100.0,6.0,35529.0,0.906028459224,Danmark,Vanløse
2014.0,5100.0,7.0,34182.0,0.79389632107,Danmark,Brønshøj-Husum
2014.0,5100.0,8.0,42231.0,0.804415322197,Danmark,Bispebjerg
2014.0,5100.0,9.0,46677.0,0.875363351649,Danmark,Amager Øst
2014.0,5100.0,10.0,54438.0,0.857574946045,Danmark,Amager Vest
2014.0,5100.0,99.0,2413.0,0.674022346369,Danmark,Udenfor inddeling
2015.0,0.0,0.0,87681.0,0.151097286725,Foreign Nations,All Districts
2015.0,0.0,1.0,7193.0,0.138494714751,Foreign Nations,Indre By
2015.0,0.0,2.0,9267.0,0.123374116331,Foreign Nations,Østerbro
2015.0,0.0,3.0,12087.0,0.153384431867,Foreign Nations,Nørrebro
2015.0,0.0,4.0,9725.0,0.157814452396,Foreign Nations,Vesterbro/Kgs. Enghave
2015.0,0.0,5.0,6859.0,0.132599996134,Foreign Nations,Valby
2015.0,0.0,6.0,3871.0,0.0979082884387,Foreign Nations,Vanløse
2015.0,0.0,7.0,9608.0,0.21882117154,Foreign Nations,Brønshøj-Husum
2015.0,0.0,8.0,10942.0,0.20412655772,Foreign Nations,Bispebjerg
2015.0,0.0,9.0,7332.0,0.132814056698,Foreign Nations,Amager Øst
2015.0,0.0,10.0,9515.0,0.146458971478,Foreign Nations,Amager Vest
2015.0,0.0,99.0,1282.0,0.331095041322,Foreign Nations,Udenfor inddeling
2015.0,5100.0,0.0,492614.0,0.848902713275,Danmark,All Districts
2015.0,5100.0,1.0,44744.0,0.861505285249,Danmark,Indre By
2015.0,5100.0,2.0,65846.0,0.876625883669,Danmark,Østerbro
2015.0,5100.0,3.0,66715.0,0.846615568133,Danmark,Nørrebro
2015.0,5100.0,4.0,51898.0,0.842185547604,Danmark,Vesterbro/Kgs. Enghave
2015.0,5100.0,5.0,44868.0,0.867400003866,Danmark,Valby
2015.0,5100.0,6.0,35666.0,0.902091711561,Danmark,Vanløse
2015.0,5100.0,7.0,34300.0,0.78117882846,Danmark,Brønshøj-Husum
2015.0,5100.0,8.0,42662.0,0.79587344228,Danmark,Bispebjerg
2015.0,5100.0,9.0,47873.0,0.867185943302,Danmark,Amager Øst
2015.0,5100.0,10.0,55452.0,0.853541028522,Danmark,Amager Vest
2015.0,5100.0,99.0,2590.0,0.668904958678,Danmark,Udenfor inddeling
