AAR,STATKODE,BYDEL,Total,Percentage,COUNTRY,DISTRICT
1992.0,5001.0,0.0,1.0,2.64571262269e-05,Uoplyst(2),All Districts
1992.0,5001.0,1.0,0.0,0.0,Uoplyst(2),Indre By
1992.0,5001.0,2.0,0.0,0.0,Uoplyst(2),Østerbro
1992.0,5001.0,3.0,0.0,0.0,Uoplyst(2),Nørrebro
1992.0,5001.0,4.0,0.0,0.0,Uoplyst(2),Vesterbro/Kgs. Enghave
1992.0,5001.0,5.0,0.0,0.0,Uoplyst(2),Valby
1992.0,5001.0,6.0,0.0,0.0,Uoplyst(2),Vanløse
1992.0,5001.0,7.0,0.0,0.0,Uoplyst(2),Brønshøj-Husum
1992.0,5001.0,8.0,0.0,0.0,Uoplyst(2),Bispebjerg
1992.0,5001.0,9.0,1.0,0.000290951411114,Uoplyst(2),Amager Øst
1992.0,5001.0,10.0,0.0,0.0,Uoplyst(2),Amager Vest
1992.0,5001.0,99.0,0.0,0.0,Uoplyst(2),Udenfor inddeling
1992.0,5102.0,0.0,7.0,0.000185199883589,Udlandet uoplyst,All Districts
1992.0,5102.0,1.0,0.0,0.0,Udlandet uoplyst,Indre By
1992.0,5102.0,2.0,0.0,0.0,Udlandet uoplyst,Østerbro
1992.0,5102.0,3.0,1.0,0.000110607233713,Udlandet uoplyst,Nørrebro
1992.0,5102.0,4.0,0.0,0.0,Udlandet uoplyst,Vesterbro/Kgs. Enghave
1992.0,5102.0,5.0,0.0,0.0,Udlandet uoplyst,Valby
1992.0,5102.0,6.0,0.0,0.0,Udlandet uoplyst,Vanløse
1992.0,5102.0,7.0,0.0,0.0,Udlandet uoplyst,Brønshøj-Husum
1992.0,5102.0,8.0,0.0,0.0,Udlandet uoplyst,Bispebjerg
1992.0,5102.0,9.0,2.0,0.000581902822229,Udlandet uoplyst,Amager Øst
1992.0,5102.0,10.0,1.0,0.000356506238859,Udlandet uoplyst,Amager Vest
1992.0,5102.0,99.0,3.0,0.00470219435737,Udlandet uoplyst,Udenfor inddeling
1992.0,5103.0,0.0,593.0,0.0156890758526,Statsløs,All Districts
1992.0,5103.0,1.0,13.0,0.00450138504155,Statsløs,Indre By
1992.0,5103.0,2.0,29.0,0.00827625570776,Statsløs,Østerbro
1992.0,5103.0,3.0,278.0,0.0307488109722,Statsløs,Nørrebro
1992.0,5103.0,4.0,62.0,0.00934438583271,Statsløs,Vesterbro/Kgs. Enghave
1992.0,5103.0,5.0,31.0,0.0122967076557,Statsløs,Valby
1992.0,5103.0,6.0,15.0,0.0117096018735,Statsløs,Vanløse
1992.0,5103.0,7.0,19.0,0.00906488549618,Statsløs,Brønshøj-Husum
1992.0,5103.0,8.0,26.0,0.00881057268722,Statsløs,Bispebjerg
1992.0,5103.0,9.0,62.0,0.0180389874891,Statsløs,Amager Øst
1992.0,5103.0,10.0,52.0,0.0185383244207,Statsløs,Amager Vest
1992.0,5103.0,99.0,6.0,0.00940438871473,Statsløs,Udenfor inddeling
1992.0,5104.0,0.0,528.0,0.0139693626478,Finland,All Districts
1992.0,5104.0,1.0,92.0,0.0318559556787,Finland,Indre By
1992.0,5104.0,2.0,56.0,0.0159817351598,Finland,Østerbro
1992.0,5104.0,3.0,88.0,0.00973343656675,Finland,Nørrebro
1992.0,5104.0,4.0,83.0,0.0125094197438,Finland,Vesterbro/Kgs. Enghave
1992.0,5104.0,5.0,34.0,0.0134867116224,Finland,Valby
1992.0,5104.0,6.0,9.0,0.00702576112412,Finland,Vanløse
1992.0,5104.0,7.0,31.0,0.0147900763359,Finland,Brønshøj-Husum
1992.0,5104.0,8.0,45.0,0.0152490681125,Finland,Bispebjerg
1992.0,5104.0,9.0,33.0,0.00960139656677,Finland,Amager Øst
1992.0,5104.0,10.0,50.0,0.017825311943,Finland,Amager Vest
1992.0,5104.0,99.0,7.0,0.0109717868339,Finland,Udenfor inddeling
1992.0,5105.0,0.0,13.0,0.00034394264095,Island ligeret dansk,All Districts
1992.0,5105.0,1.0,4.0,0.00138504155125,Island ligeret dansk,Indre By
1992.0,5105.0,2.0,1.0,0.000285388127854,Island ligeret dansk,Østerbro
1992.0,5105.0,3.0,2.0,0.000221214467426,Island ligeret dansk,Nørrebro
1992.0,5105.0,4.0,2.0,0.000301431801055,Island ligeret dansk,Vesterbro/Kgs. Enghave
1992.0,5105.0,5.0,0.0,0.0,Island ligeret dansk,Valby
1992.0,5105.0,6.0,0.0,0.0,Island ligeret dansk,Vanløse
1992.0,5105.0,7.0,1.0,0.000477099236641,Island ligeret dansk,Brønshøj-Husum
1992.0,5105.0,8.0,0.0,0.0,Island ligeret dansk,Bispebjerg
1992.0,5105.0,9.0,1.0,0.000290951411114,Island ligeret dansk,Amager Øst
1992.0,5105.0,10.0,2.0,0.000713012477718,Island ligeret dansk,Amager Vest
1992.0,5105.0,99.0,0.0,0.0,Island ligeret dansk,Udenfor inddeling
1992.0,5106.0,0.0,652.0,0.0172500463,Island,All Districts
1992.0,5106.0,1.0,64.0,0.0221606648199,Island,Indre By
1992.0,5106.0,2.0,75.0,0.021404109589,Island,Østerbro
1992.0,5106.0,3.0,106.0,0.0117243667736,Island,Nørrebro
1992.0,5106.0,4.0,68.0,0.0102486812359,Island,Vesterbro/Kgs. Enghave
1992.0,5106.0,5.0,22.0,0.00872669575565,Island,Valby
1992.0,5106.0,6.0,29.0,0.0226385636222,Island,Vanløse
1992.0,5106.0,7.0,33.0,0.0157442748092,Island,Brønshøj-Husum
1992.0,5106.0,8.0,24.0,0.00813283632667,Island,Bispebjerg
1992.0,5106.0,9.0,163.0,0.0474250800116,Island,Amager Øst
1992.0,5106.0,10.0,62.0,0.0221033868093,Island,Amager Vest
1992.0,5106.0,99.0,6.0,0.00940438871473,Island,Udenfor inddeling
1992.0,5107.0,0.0,1.0,2.64571262269e-05,Liechtenstein,All Districts
1992.0,5107.0,1.0,0.0,0.0,Liechtenstein,Indre By
1992.0,5107.0,2.0,0.0,0.0,Liechtenstein,Østerbro
1992.0,5107.0,3.0,0.0,0.0,Liechtenstein,Nørrebro
1992.0,5107.0,4.0,0.0,0.0,Liechtenstein,Vesterbro/Kgs. Enghave
1992.0,5107.0,5.0,0.0,0.0,Liechtenstein,Valby
1992.0,5107.0,6.0,0.0,0.0,Liechtenstein,Vanløse
1992.0,5107.0,7.0,0.0,0.0,Liechtenstein,Brønshøj-Husum
1992.0,5107.0,8.0,1.0,0.000338868180278,Liechtenstein,Bispebjerg
1992.0,5107.0,9.0,0.0,0.0,Liechtenstein,Amager Øst
1992.0,5107.0,10.0,0.0,0.0,Liechtenstein,Amager Vest
1992.0,5107.0,99.0,0.0,0.0,Liechtenstein,Udenfor inddeling
1992.0,5108.0,0.0,2.0,5.29142524539e-05,Luxembourg,All Districts
1992.0,5108.0,1.0,1.0,0.000346260387812,Luxembourg,Indre By
1992.0,5108.0,2.0,1.0,0.000285388127854,Luxembourg,Østerbro
1992.0,5108.0,3.0,0.0,0.0,Luxembourg,Nørrebro
1992.0,5108.0,4.0,0.0,0.0,Luxembourg,Vesterbro/Kgs. Enghave
1992.0,5108.0,5.0,0.0,0.0,Luxembourg,Valby
1992.0,5108.0,6.0,0.0,0.0,Luxembourg,Vanløse
1992.0,5108.0,7.0,0.0,0.0,Luxembourg,Brønshøj-Husum
1992.0,5108.0,8.0,0.0,0.0,Luxembourg,Bispebjerg
1992.0,5108.0,9.0,0.0,0.0,Luxembourg,Amager Øst
1992.0,5108.0,10.0,0.0,0.0,Luxembourg,Amager Vest
1992.0,5108.0,99.0,0.0,0.0,Luxembourg,Udenfor inddeling
1992.0,5110.0,0.0,1881.0,0.0497658544329,Norge,All Districts
1992.0,5110.0,1.0,261.0,0.0903739612188,Norge,Indre By
1992.0,5110.0,2.0,280.0,0.0799086757991,Norge,Østerbro
1992.0,5110.0,3.0,272.0,0.03008516757,Norge,Nørrebro
1992.0,5110.0,4.0,222.0,0.0334589299171,Norge,Vesterbro/Kgs. Enghave
1992.0,5110.0,5.0,105.0,0.0416501388338,Norge,Valby
1992.0,5110.0,6.0,99.0,0.0772833723653,Norge,Vanløse
1992.0,5110.0,7.0,113.0,0.0539122137405,Norge,Brønshøj-Husum
1992.0,5110.0,8.0,122.0,0.0413419179939,Norge,Bispebjerg
1992.0,5110.0,9.0,204.0,0.0593540878673,Norge,Amager Øst
1992.0,5110.0,10.0,181.0,0.0645276292335,Norge,Amager Vest
1992.0,5110.0,99.0,22.0,0.0344827586207,Norge,Udenfor inddeling
1992.0,5115.0,0.0,6.0,0.000158742757362,Kongelig,All Districts
1992.0,5115.0,1.0,6.0,0.00207756232687,Kongelig,Indre By
1992.0,5115.0,2.0,0.0,0.0,Kongelig,Østerbro
1992.0,5115.0,3.0,0.0,0.0,Kongelig,Nørrebro
1992.0,5115.0,4.0,0.0,0.0,Kongelig,Vesterbro/Kgs. Enghave
1992.0,5115.0,5.0,0.0,0.0,Kongelig,Valby
1992.0,5115.0,6.0,0.0,0.0,Kongelig,Vanløse
1992.0,5115.0,7.0,0.0,0.0,Kongelig,Brønshøj-Husum
1992.0,5115.0,8.0,0.0,0.0,Kongelig,Bispebjerg
1992.0,5115.0,9.0,0.0,0.0,Kongelig,Amager Øst
1992.0,5115.0,10.0,0.0,0.0,Kongelig,Amager Vest
1992.0,5115.0,99.0,0.0,0.0,Kongelig,Udenfor inddeling
1992.0,5120.0,0.0,1780.0,0.047093684684,Sverige,All Districts
1992.0,5120.0,1.0,398.0,0.137811634349,Sverige,Indre By
1992.0,5120.0,2.0,283.0,0.0807648401826,Sverige,Østerbro
1992.0,5120.0,3.0,288.0,0.0318548833094,Sverige,Nørrebro
1992.0,5120.0,4.0,181.0,0.0272795779955,Sverige,Vesterbro/Kgs. Enghave
1992.0,5120.0,5.0,102.0,0.0404601348671,Sverige,Valby
1992.0,5120.0,6.0,74.0,0.0577673692428,Sverige,Vanløse
1992.0,5120.0,7.0,89.0,0.0424618320611,Sverige,Brønshøj-Husum
1992.0,5120.0,8.0,80.0,0.0271094544222,Sverige,Bispebjerg
1992.0,5120.0,9.0,131.0,0.038114634856,Sverige,Amager Øst
1992.0,5120.0,10.0,134.0,0.0477718360071,Sverige,Amager Vest
1992.0,5120.0,99.0,20.0,0.0313479623824,Sverige,Udenfor inddeling
1992.0,5122.0,0.0,1.0,2.64571262269e-05,Albanien,All Districts
1992.0,5122.0,1.0,0.0,0.0,Albanien,Indre By
1992.0,5122.0,2.0,1.0,0.000285388127854,Albanien,Østerbro
1992.0,5122.0,3.0,0.0,0.0,Albanien,Nørrebro
1992.0,5122.0,4.0,0.0,0.0,Albanien,Vesterbro/Kgs. Enghave
1992.0,5122.0,5.0,0.0,0.0,Albanien,Valby
1992.0,5122.0,6.0,0.0,0.0,Albanien,Vanløse
1992.0,5122.0,7.0,0.0,0.0,Albanien,Brønshøj-Husum
1992.0,5122.0,8.0,0.0,0.0,Albanien,Bispebjerg
1992.0,5122.0,9.0,0.0,0.0,Albanien,Amager Øst
1992.0,5122.0,10.0,0.0,0.0,Albanien,Amager Vest
1992.0,5122.0,99.0,0.0,0.0,Albanien,Udenfor inddeling
1992.0,5126.0,0.0,64.0,0.00169325607852,Belgien,All Districts
1992.0,5126.0,1.0,11.0,0.00380886426593,Belgien,Indre By
1992.0,5126.0,2.0,7.0,0.00199771689498,Belgien,Østerbro
1992.0,5126.0,3.0,11.0,0.00121667957084,Belgien,Nørrebro
1992.0,5126.0,4.0,8.0,0.00120572720422,Belgien,Vesterbro/Kgs. Enghave
1992.0,5126.0,5.0,1.0,0.000396667988893,Belgien,Valby
1992.0,5126.0,6.0,1.0,0.000780640124902,Belgien,Vanløse
1992.0,5126.0,7.0,2.0,0.000954198473282,Belgien,Brønshøj-Husum
1992.0,5126.0,8.0,3.0,0.00101660454083,Belgien,Bispebjerg
1992.0,5126.0,9.0,6.0,0.00174570846669,Belgien,Amager Øst
1992.0,5126.0,10.0,5.0,0.0017825311943,Belgien,Amager Vest
1992.0,5126.0,99.0,9.0,0.0141065830721,Belgien,Udenfor inddeling
1992.0,5128.0,0.0,74.0,0.00195782734079,Bulgarien,All Districts
1992.0,5128.0,1.0,1.0,0.000346260387812,Bulgarien,Indre By
1992.0,5128.0,2.0,13.0,0.0037100456621,Bulgarien,Østerbro
1992.0,5128.0,3.0,19.0,0.00210153744055,Bulgarien,Nørrebro
1992.0,5128.0,4.0,10.0,0.00150715900528,Bulgarien,Vesterbro/Kgs. Enghave
1992.0,5128.0,5.0,9.0,0.00357001190004,Bulgarien,Valby
1992.0,5128.0,6.0,8.0,0.00624512099922,Bulgarien,Vanløse
1992.0,5128.0,7.0,2.0,0.000954198473282,Bulgarien,Brønshøj-Husum
1992.0,5128.0,8.0,3.0,0.00101660454083,Bulgarien,Bispebjerg
1992.0,5128.0,9.0,1.0,0.000290951411114,Bulgarien,Amager Øst
1992.0,5128.0,10.0,4.0,0.00142602495544,Bulgarien,Amager Vest
1992.0,5128.0,99.0,4.0,0.00626959247649,Bulgarien,Udenfor inddeling
1992.0,5129.0,0.0,67.0,0.00177262745721,Tjekkoslovakiet,All Districts
1992.0,5129.0,1.0,3.0,0.00103878116343,Tjekkoslovakiet,Indre By
1992.0,5129.0,2.0,21.0,0.00599315068493,Tjekkoslovakiet,Østerbro
1992.0,5129.0,3.0,14.0,0.00154850127198,Tjekkoslovakiet,Nørrebro
1992.0,5129.0,4.0,8.0,0.00120572720422,Tjekkoslovakiet,Vesterbro/Kgs. Enghave
1992.0,5129.0,5.0,2.0,0.000793335977787,Tjekkoslovakiet,Valby
1992.0,5129.0,6.0,4.0,0.00312256049961,Tjekkoslovakiet,Vanløse
1992.0,5129.0,7.0,0.0,0.0,Tjekkoslovakiet,Brønshøj-Husum
1992.0,5129.0,8.0,1.0,0.000338868180278,Tjekkoslovakiet,Bispebjerg
1992.0,5129.0,9.0,6.0,0.00174570846669,Tjekkoslovakiet,Amager Øst
1992.0,5129.0,10.0,5.0,0.0017825311943,Tjekkoslovakiet,Amager Vest
1992.0,5129.0,99.0,3.0,0.00470219435737,Tjekkoslovakiet,Udenfor inddeling
1992.0,5130.0,0.0,769.0,0.0203455300685,Frankrig,All Districts
1992.0,5130.0,1.0,142.0,0.0491689750693,Frankrig,Indre By
1992.0,5130.0,2.0,135.0,0.0385273972603,Frankrig,Østerbro
1992.0,5130.0,3.0,126.0,0.0139365114478,Frankrig,Nørrebro
1992.0,5130.0,4.0,140.0,0.0211002260739,Frankrig,Vesterbro/Kgs. Enghave
1992.0,5130.0,5.0,54.0,0.0214200714002,Frankrig,Valby
1992.0,5130.0,6.0,32.0,0.0249804839969,Frankrig,Vanløse
1992.0,5130.0,7.0,17.0,0.0081106870229,Frankrig,Brønshøj-Husum
1992.0,5130.0,8.0,24.0,0.00813283632667,Frankrig,Bispebjerg
1992.0,5130.0,9.0,29.0,0.00843759092232,Frankrig,Amager Øst
1992.0,5130.0,10.0,33.0,0.0117647058824,Frankrig,Amager Vest
1992.0,5130.0,99.0,37.0,0.0579937304075,Frankrig,Udenfor inddeling
1992.0,5134.0,0.0,266.0,0.00703759557637,Grækenland,All Districts
1992.0,5134.0,1.0,19.0,0.00657894736842,Grækenland,Indre By
1992.0,5134.0,2.0,27.0,0.00770547945205,Grækenland,Østerbro
1992.0,5134.0,3.0,64.0,0.00707886295764,Grækenland,Nørrebro
1992.0,5134.0,4.0,38.0,0.00572720422005,Grækenland,Vesterbro/Kgs. Enghave
1992.0,5134.0,5.0,17.0,0.00674335581119,Grækenland,Valby
1992.0,5134.0,6.0,12.0,0.00936768149883,Grækenland,Vanløse
1992.0,5134.0,7.0,12.0,0.00572519083969,Grækenland,Brønshøj-Husum
1992.0,5134.0,8.0,22.0,0.00745509996611,Grækenland,Bispebjerg
1992.0,5134.0,9.0,26.0,0.00756473668897,Grækenland,Amager Øst
1992.0,5134.0,10.0,19.0,0.00677361853832,Grækenland,Amager Vest
1992.0,5134.0,99.0,10.0,0.0156739811912,Grækenland,Udenfor inddeling
1992.0,5140.0,0.0,309.0,0.00817525200413,Nederlandene,All Districts
1992.0,5140.0,1.0,59.0,0.0204293628809,Nederlandene,Indre By
1992.0,5140.0,2.0,46.0,0.0131278538813,Nederlandene,Østerbro
1992.0,5140.0,3.0,55.0,0.00608339785422,Nederlandene,Nørrebro
1992.0,5140.0,4.0,37.0,0.00557648831952,Nederlandene,Vesterbro/Kgs. Enghave
1992.0,5140.0,5.0,23.0,0.00912336374455,Nederlandene,Valby
1992.0,5140.0,6.0,12.0,0.00936768149883,Nederlandene,Vanløse
1992.0,5140.0,7.0,17.0,0.0081106870229,Nederlandene,Brønshøj-Husum
1992.0,5140.0,8.0,12.0,0.00406641816333,Nederlandene,Bispebjerg
1992.0,5140.0,9.0,18.0,0.00523712540006,Nederlandene,Amager Øst
1992.0,5140.0,10.0,25.0,0.00891265597148,Nederlandene,Amager Vest
1992.0,5140.0,99.0,5.0,0.00783699059561,Nederlandene,Udenfor inddeling
1992.0,5142.0,0.0,300.0,0.00793713786808,Irland,All Districts
1992.0,5142.0,1.0,36.0,0.0124653739612,Irland,Indre By
1992.0,5142.0,2.0,38.0,0.0108447488584,Irland,Østerbro
1992.0,5142.0,3.0,64.0,0.00707886295764,Irland,Nørrebro
1992.0,5142.0,4.0,45.0,0.00678221552374,Irland,Vesterbro/Kgs. Enghave
1992.0,5142.0,5.0,11.0,0.00436334787783,Irland,Valby
1992.0,5142.0,6.0,6.0,0.00468384074941,Irland,Vanløse
1992.0,5142.0,7.0,4.0,0.00190839694656,Irland,Brønshøj-Husum
1992.0,5142.0,8.0,10.0,0.00338868180278,Irland,Bispebjerg
1992.0,5142.0,9.0,36.0,0.0104742508001,Irland,Amager Øst
1992.0,5142.0,10.0,33.0,0.0117647058824,Irland,Amager Vest
1992.0,5142.0,99.0,17.0,0.0266457680251,Irland,Udenfor inddeling
1992.0,5150.0,0.0,706.0,0.0186787311162,Italien,All Districts
1992.0,5150.0,1.0,128.0,0.0443213296399,Italien,Indre By
1992.0,5150.0,2.0,89.0,0.025399543379,Italien,Østerbro
1992.0,5150.0,3.0,106.0,0.0117243667736,Italien,Nørrebro
1992.0,5150.0,4.0,99.0,0.0149208741522,Italien,Vesterbro/Kgs. Enghave
1992.0,5150.0,5.0,37.0,0.0146767155891,Italien,Valby
1992.0,5150.0,6.0,30.0,0.0234192037471,Italien,Vanløse
1992.0,5150.0,7.0,42.0,0.0200381679389,Italien,Brønshøj-Husum
1992.0,5150.0,8.0,27.0,0.0091494408675,Italien,Bispebjerg
1992.0,5150.0,9.0,63.0,0.0183299389002,Italien,Amager Øst
1992.0,5150.0,10.0,49.0,0.0174688057041,Italien,Amager Vest
1992.0,5150.0,99.0,36.0,0.0564263322884,Italien,Udenfor inddeling
1992.0,5151.0,0.0,0.0,0.0,Serbien og Montenegro,All Districts
1992.0,5151.0,1.0,0.0,0.0,Serbien og Montenegro,Indre By
1992.0,5151.0,2.0,0.0,0.0,Serbien og Montenegro,Østerbro
1992.0,5151.0,3.0,0.0,0.0,Serbien og Montenegro,Nørrebro
1992.0,5151.0,4.0,0.0,0.0,Serbien og Montenegro,Vesterbro/Kgs. Enghave
1992.0,5151.0,5.0,0.0,0.0,Serbien og Montenegro,Valby
1992.0,5151.0,6.0,0.0,0.0,Serbien og Montenegro,Vanløse
1992.0,5151.0,7.0,0.0,0.0,Serbien og Montenegro,Brønshøj-Husum
1992.0,5151.0,8.0,0.0,0.0,Serbien og Montenegro,Bispebjerg
1992.0,5151.0,9.0,0.0,0.0,Serbien og Montenegro,Amager Øst
1992.0,5151.0,10.0,0.0,0.0,Serbien og Montenegro,Amager Vest
1992.0,5151.0,99.0,0.0,0.0,Serbien og Montenegro,Udenfor inddeling
1992.0,5152.0,0.0,4433.0,0.117284440564,Jugoslavien,All Districts
1992.0,5152.0,1.0,92.0,0.0318559556787,Jugoslavien,Indre By
1992.0,5152.0,2.0,318.0,0.0907534246575,Jugoslavien,Østerbro
1992.0,5152.0,3.0,1568.0,0.173432142462,Jugoslavien,Nørrebro
1992.0,5152.0,4.0,716.0,0.107912584778,Jugoslavien,Vesterbro/Kgs. Enghave
1992.0,5152.0,5.0,286.0,0.113447044823,Jugoslavien,Valby
1992.0,5152.0,6.0,117.0,0.0913348946136,Jugoslavien,Vanløse
1992.0,5152.0,7.0,364.0,0.173664122137,Jugoslavien,Brønshøj-Husum
1992.0,5152.0,8.0,590.0,0.199932226364,Jugoslavien,Bispebjerg
1992.0,5152.0,9.0,204.0,0.0593540878673,Jugoslavien,Amager Øst
1992.0,5152.0,10.0,156.0,0.055614973262,Jugoslavien,Amager Vest
1992.0,5152.0,99.0,22.0,0.0344827586207,Jugoslavien,Udenfor inddeling
1992.0,5153.0,0.0,1.0,2.64571262269e-05,Malta,All Districts
1992.0,5153.0,1.0,0.0,0.0,Malta,Indre By
1992.0,5153.0,2.0,0.0,0.0,Malta,Østerbro
1992.0,5153.0,3.0,0.0,0.0,Malta,Nørrebro
1992.0,5153.0,4.0,0.0,0.0,Malta,Vesterbro/Kgs. Enghave
1992.0,5153.0,5.0,0.0,0.0,Malta,Valby
1992.0,5153.0,6.0,0.0,0.0,Malta,Vanløse
1992.0,5153.0,7.0,0.0,0.0,Malta,Brønshøj-Husum
1992.0,5153.0,8.0,0.0,0.0,Malta,Bispebjerg
1992.0,5153.0,9.0,0.0,0.0,Malta,Amager Øst
1992.0,5153.0,10.0,1.0,0.000356506238859,Malta,Amager Vest
1992.0,5153.0,99.0,0.0,0.0,Malta,Udenfor inddeling
1992.0,5154.0,0.0,860.0,0.0227531285552,Polen,All Districts
1992.0,5154.0,1.0,30.0,0.0103878116343,Polen,Indre By
1992.0,5154.0,2.0,97.0,0.0276826484018,Polen,Østerbro
1992.0,5154.0,3.0,186.0,0.0205729454706,Polen,Nørrebro
1992.0,5154.0,4.0,86.0,0.0129615674454,Polen,Vesterbro/Kgs. Enghave
1992.0,5154.0,5.0,53.0,0.0210234034113,Polen,Valby
1992.0,5154.0,6.0,35.0,0.0273224043716,Polen,Vanløse
1992.0,5154.0,7.0,89.0,0.0424618320611,Polen,Brønshøj-Husum
1992.0,5154.0,8.0,57.0,0.0193154862758,Polen,Bispebjerg
1992.0,5154.0,9.0,87.0,0.0253127727669,Polen,Amager Øst
1992.0,5154.0,10.0,134.0,0.0477718360071,Polen,Amager Vest
1992.0,5154.0,99.0,6.0,0.00940438871473,Polen,Udenfor inddeling
1992.0,5156.0,0.0,119.0,0.00314839802101,Portugal,All Districts
1992.0,5156.0,1.0,14.0,0.00484764542936,Portugal,Indre By
1992.0,5156.0,2.0,20.0,0.00570776255708,Portugal,Østerbro
1992.0,5156.0,3.0,25.0,0.00276518084283,Portugal,Nørrebro
1992.0,5156.0,4.0,17.0,0.00256217030897,Portugal,Vesterbro/Kgs. Enghave
1992.0,5156.0,5.0,6.0,0.00238000793336,Portugal,Valby
1992.0,5156.0,6.0,8.0,0.00624512099922,Portugal,Vanløse
1992.0,5156.0,7.0,6.0,0.00286259541985,Portugal,Brønshøj-Husum
1992.0,5156.0,8.0,6.0,0.00203320908167,Portugal,Bispebjerg
1992.0,5156.0,9.0,6.0,0.00174570846669,Portugal,Amager Øst
1992.0,5156.0,10.0,6.0,0.00213903743316,Portugal,Amager Vest
1992.0,5156.0,99.0,5.0,0.00783699059561,Portugal,Udenfor inddeling
1992.0,5158.0,0.0,111.0,0.00293674101119,Rumænien,All Districts
1992.0,5158.0,1.0,17.0,0.0058864265928,Rumænien,Indre By
1992.0,5158.0,2.0,5.0,0.00142694063927,Rumænien,Østerbro
1992.0,5158.0,3.0,25.0,0.00276518084283,Rumænien,Nørrebro
1992.0,5158.0,4.0,14.0,0.00211002260739,Rumænien,Vesterbro/Kgs. Enghave
1992.0,5158.0,5.0,3.0,0.00119000396668,Rumænien,Valby
1992.0,5158.0,6.0,4.0,0.00312256049961,Rumænien,Vanløse
1992.0,5158.0,7.0,1.0,0.000477099236641,Rumænien,Brønshøj-Husum
1992.0,5158.0,8.0,1.0,0.000338868180278,Rumænien,Bispebjerg
1992.0,5158.0,9.0,14.0,0.0040733197556,Rumænien,Amager Øst
1992.0,5158.0,10.0,23.0,0.00819964349376,Rumænien,Amager Vest
1992.0,5158.0,99.0,4.0,0.00626959247649,Rumænien,Udenfor inddeling
1992.0,5159.0,0.0,0.0,0.0,San Marino,All Districts
1992.0,5159.0,1.0,0.0,0.0,San Marino,Indre By
1992.0,5159.0,2.0,0.0,0.0,San Marino,Østerbro
1992.0,5159.0,3.0,0.0,0.0,San Marino,Nørrebro
1992.0,5159.0,4.0,0.0,0.0,San Marino,Vesterbro/Kgs. Enghave
1992.0,5159.0,5.0,0.0,0.0,San Marino,Valby
1992.0,5159.0,6.0,0.0,0.0,San Marino,Vanløse
1992.0,5159.0,7.0,0.0,0.0,San Marino,Brønshøj-Husum
1992.0,5159.0,8.0,0.0,0.0,San Marino,Bispebjerg
1992.0,5159.0,9.0,0.0,0.0,San Marino,Amager Øst
1992.0,5159.0,10.0,0.0,0.0,San Marino,Amager Vest
1992.0,5159.0,99.0,0.0,0.0,San Marino,Udenfor inddeling
1992.0,5160.0,0.0,176.0,0.00465645421594,Schweiz,All Districts
1992.0,5160.0,1.0,58.0,0.0200831024931,Schweiz,Indre By
1992.0,5160.0,2.0,20.0,0.00570776255708,Schweiz,Østerbro
1992.0,5160.0,3.0,30.0,0.00331821701139,Schweiz,Nørrebro
1992.0,5160.0,4.0,20.0,0.00301431801055,Schweiz,Vesterbro/Kgs. Enghave
1992.0,5160.0,5.0,7.0,0.00277667592225,Schweiz,Valby
1992.0,5160.0,6.0,7.0,0.00546448087432,Schweiz,Vanløse
1992.0,5160.0,7.0,4.0,0.00190839694656,Schweiz,Brønshøj-Husum
1992.0,5160.0,8.0,11.0,0.00372754998306,Schweiz,Bispebjerg
1992.0,5160.0,9.0,11.0,0.00320046552226,Schweiz,Amager Øst
1992.0,5160.0,10.0,8.0,0.00285204991087,Schweiz,Amager Vest
1992.0,5160.0,99.0,0.0,0.0,Schweiz,Udenfor inddeling
1992.0,5162.0,0.0,223.0,0.00589993914861,Sovjetunionen,All Districts
1992.0,5162.0,1.0,27.0,0.00934903047091,Sovjetunionen,Indre By
1992.0,5162.0,2.0,69.0,0.0196917808219,Sovjetunionen,Østerbro
1992.0,5162.0,3.0,31.0,0.00342882424511,Sovjetunionen,Nørrebro
1992.0,5162.0,4.0,13.0,0.00195930670686,Sovjetunionen,Vesterbro/Kgs. Enghave
1992.0,5162.0,5.0,8.0,0.00317334391115,Sovjetunionen,Valby
1992.0,5162.0,6.0,7.0,0.00546448087432,Sovjetunionen,Vanløse
1992.0,5162.0,7.0,8.0,0.00381679389313,Sovjetunionen,Brønshøj-Husum
1992.0,5162.0,8.0,16.0,0.00542189088445,Sovjetunionen,Bispebjerg
1992.0,5162.0,9.0,33.0,0.00960139656677,Sovjetunionen,Amager Øst
1992.0,5162.0,10.0,11.0,0.00392156862745,Sovjetunionen,Amager Vest
1992.0,5162.0,99.0,0.0,0.0,Sovjetunionen,Udenfor inddeling
1992.0,5164.0,0.0,281.0,0.00743445246977,Spanien,All Districts
1992.0,5164.0,1.0,37.0,0.012811634349,Spanien,Indre By
1992.0,5164.0,2.0,37.0,0.0105593607306,Spanien,Østerbro
1992.0,5164.0,3.0,38.0,0.0042030748811,Spanien,Nørrebro
1992.0,5164.0,4.0,43.0,0.00648078372268,Spanien,Vesterbro/Kgs. Enghave
1992.0,5164.0,5.0,19.0,0.00753669178897,Spanien,Valby
1992.0,5164.0,6.0,21.0,0.016393442623,Spanien,Vanløse
1992.0,5164.0,7.0,19.0,0.00906488549618,Spanien,Brønshøj-Husum
1992.0,5164.0,8.0,26.0,0.00881057268722,Spanien,Bispebjerg
